trade_id,symbol,bucket,side,entry_time,entry_price,exit_time,exit_price,qty,stop_price,target_price,risk_dollars,pnl_dollars,pnl_percent,r_multiple,holding_minutes,status,notes
2c1c024b-be57-40f7-a1e8-b3991d226bdf,HD,MANUAL_IMPORT,SELL,2026-01-05 08:32:48,343.31,2026-01-05 08:32:48,343.31,16.0,CLOSED,0,Imported: Sell 16 HD	FILL	16	+...
9b198902-9a32-428b-8bfe-79f63293afc3,XOM,MANUAL_IMPORT,BUY,2026-01-05 08:32:34,125.22,2026-01-05 08:32:34,125.22,58.0,CLOSED,0,Imported: Buy 58 XOM	FILL	58	-...
a03148fb-db4e-4850-97f9-ade11ef51c3f,ROKU,MANUAL_IMPORT,BUY,2026-01-05 08:32:24,111.76,2026-01-05 08:32:24,111.76,64.0,CLOSED,0,Imported: Buy 64 ROKU	FILL	64	...
4b794080-727e-41fe-b7bf-c91d7212519e,HD,MANUAL_IMPORT,SELL,2026-01-05 08:32:16,342.65999999999997,2026-01-05 08:32:16,342.65999999999997,10.0,CLOSED,0,Imported: Sell 10 HD	FILL	10	+...
1ce6ab1f-1f07-4142-9ac6-545e03e35aa8,DIS,MANUAL_IMPORT,BUY,2026-01-05 08:32:14,112.3,2026-01-05 08:32:14,112.3,24.0,CLOSED,0,Imported: Buy 24 DIS	FILL	24	-...
eb23615b-e229-4380-aba0-009e612bb264,DIS,MANUAL_IMPORT,BUY,2026-01-05 08:32:10,112.28999999999999,2026-01-05 08:32:10,112.28999999999999,26.0,CLOSED,0,Imported: Buy 26 DIS	FILL	26	-...
69f68b5b-7c6b-440c-8567-2746a89803e2,XOM,MANUAL_IMPORT,BUY,2026-01-05 08:32:09,125.7,2026-01-05 08:32:09,125.7,65.0,CLOSED,0,Imported: Buy 65 XOM	FILL	65	-...
5f217965-e594-4412-9e59-91bf89e0b426,XOM,MANUAL_IMPORT,BUY,2026-01-05 08:32:05,125.76,2026-01-05 08:32:05,125.76,28.0,CLOSED,0,Imported: Buy 28 XOM	FILL	28	-...
71d9e008-3a62-4dc9-82a3-906f51a5ebca,WBD,MANUAL_IMPORT,BUY,2026-01-05 08:31:49,28.599999999999998,2026-01-05 08:31:49,28.599999999999998,304.0,CLOSED,0,Imported: Buy 304 WBD	FILL	304...
56719b9e-c09e-4386-a259-eb3dae4db8b8,ROKU,MANUAL_IMPORT,BUY,2026-01-05 08:31:48,112.0,2026-01-05 08:31:48,112.0,60.0,CLOSED,0,Imported: Buy 60 ROKU	FILL	60	...
1071c7b4-3e2d-4d84-a58c-0c85a6eda276,INTC,MANUAL_IMPORT,BUY,2026-01-05 08:31:31,41.620000000000005,2026-01-05 08:31:31,41.620000000000005,360.0,CLOSED,0,Imported: Buy 360 INTC	FILL	36...
e36846c7-9116-4177-98a9-b1960bd68554,HD,MANUAL_IMPORT,SELL,2026-01-05 08:31:29,342.28000000000003,2026-01-05 08:31:29,342.28000000000003,20.0,CLOSED,0,Imported: Sell 20 HD	FILL	20	+...
2ffc9ee7-0bb4-46bc-bcc2-0cc162ea51e5,AMD,MANUAL_IMPORT,SELL_SHORT,2026-01-05 08:31:29,231.28,2026-01-05 08:31:29,231.28,36.0,CLOSED,0,Imported: Sell_short 36 AMD	FI...
549ff762-5806-4b58-8f6b-e36e72edd35d,AMD,MANUAL_IMPORT,SELL_SHORT,2026-01-05 08:31:11,232.15,2026-01-05 08:31:11,232.15,24.0,CLOSED,0,Imported: Sell_short 24 AMD	FI...
69ce94b3-f383-4cfd-ac56-99258911b61f,DIS,MANUAL_IMPORT,BUY,2026-01-05 08:31:05,112.01,2026-01-05 08:31:05,112.01,71.0,CLOSED,0,Imported: Buy 71 DIS	FILL	71	-...
dfd24a44-3207-4b0f-8129-32bc0c8bd943,XOM,MANUAL_IMPORT,BUY,2026-01-05 08:31:01,125.45,2026-01-05 08:31:01,125.45,45.0,CLOSED,0,Imported: Buy 45 XOM	FILL	45	-...
47775f6e-094a-4bde-8bb2-e56c9d69f8ec,XOM,MANUAL_IMPORT,BUY,2026-01-05 08:30:53,125.56,2026-01-05 08:30:53,125.56,24.0,CLOSED,0,Imported: Buy 24 XOM	FILL	24	-...
b5fba8d5-6cb3-4557-9e0c-14e22271e9e3,WBD,MANUAL_IMPORT,BUY,2026-01-05 08:30:07,28.53,2026-01-05 08:30:07,28.53,171.0,CLOSED,0,Imported: Buy 171 WBD	FILL	171...
